Player,Hero,Role,Winner,File,Date,Map,GameTime,HeroKills,Assists,Takedowns,Deaths,MinionDmg,SummonDmg,StructDmg,SiegeDmg,HeroDmg,DmgTaken,XP,SpentDead,Rooting,Silence,Stun,CC,OnFire,SpellDmg,PhysDmg,MercDmg,MercCaptures,MinionKills,Regen,Award,HealShield,SelfHeal,,
Malenfant#11223,Mephisto,Mage,Loser,2024-07-10 22.25.52 Ciudad argenta.StormReplay,10/07/2024,Ciudad argenta.StormReplay,00:25:10,13,23,36,5,71548,22987,19235,121867,141003,108792,27423,00:02:34,00:00:00,00:00:00,00:00:00,00:03:06,00:02:55,00:00:00,17623,324,1,58,35,0,0,17227,,
Raizenser#1838,Orphea,Ranged Assassin,Loser,2024-04-14 22.47.50 Puesto de avanzada de Braxis.StormReplay,14/04/2024,Puesto de avanzada de Braxis.StormReplay,00:21:05,11,23,34,5,50592,12444,21245,91912,103100,54219,24271,00:01:41,00:00:00,00:00:00,00:00:00,00:04:13,00:04:36,00:00:00,37613,16081,3,66,37,MVP,0,23161,,
Ticoman#1667,Tychus,Ranged Assassin,Winner,2024-04-27 22.41.18 Caverna perdida.StormReplay,27/04/2024,Caverna perdida.StormReplay,00:15:14,10,23,33,5,21385,0,20340,41725,50034,28812,14030,00:01:56,00:00:00,00:00:00,00:00:00,00:00:16,00:00:40,00:00:00,34240,0,0,25,22,0,0,2780,,
Raizenser#1838,Chen,Bruiser,Winner,2024-07-03 22.13.49 Caverna perdida.StormReplay,03/07/2024,Caverna perdida.StormReplay,00:17:38,10,23,33,5,10600,1021,7569,19190,41949,117233,14195,00:01:49,00:00:00,00:00:00,00:00:00,00:04:50,00:00:37,00:00:00,21973,0,0,11,32,MostTeamfightDamageTaken,20145,51088,,
Deathmask#1670,Gul'dan,Mage,Loser,2024-06-26 22.42.10 Ciudad argenta.StormReplay,26/06/2024,Ciudad argenta.StormReplay,00:25:26,9,23,32,5,100413,0,37238,148782,123223,74803,28206,00:02:33,00:00:00,00:00:00,00:00:00,00:00:14,00:04:38,00:00:00,11658,11680,6,99,40,0,0,20417,,
WatchdogMan#1114,Cassia,Ranged Assassin,Winner,2024-09-03 23.41.20 Distrito industrial.StormReplay,03/09/2024,Distrito industrial.StormReplay,00:19:44,9,23,32,5,29283,10892,22761,62936,64707,60398,15922,00:02:20,00:00:00,00:00:00,00:00:00,00:07:40,00:00:00,00:00:00,18383,0,0,29,42,0,1928,24210,,
Raizenser#1838,Nova,Ranged Assassin,Winner,2024-04-23 23.14.39 Caverna perdida.StormReplay,23/04/2024,Caverna perdida.StormReplay,00:19:16,7,23,30,5,35486,0,18704,54190,20996,25327,16120,00:02:20,00:00:00,00:00:00,00:00:00,00:01:32,00:01:22,00:00:00,31309,0,0,39,42,HighestKillStreak,0,0,,
WatchdogMan#1114,Valla,Ranged Assassin,Loser,2024-04-11 23.37.23 Puesto de avanzada de Braxis.StormReplay,11/04/2024,Puesto de avanzada de Braxis.StormReplay,00:21:56,7,23,30,5,79003,11145,21805,118361,172728,64474,25708,00:02:25,00:00:00,00:00:00,00:00:00,00:02:08,00:03:22,00:00:00,87726,1683,1,77,44,MostSiegeDamageDone,0,8479,,
WatchdogMan#1114,Valla,Ranged Assassin,Winner,2024-01-23 23.40.48 Caverna perdida.StormReplay,23/01/2024,Caverna perdida.StormReplay,00:21:04,6,23,29,5,58085,17024,26122,101231,62125,54210,20141,00:02:31,00:00:00,00:00:00,00:00:05,00:00:12,00:01:49,00:00:00,45766,0,0,58,36,0,0,11624,,
Ticoman#1667,Gazlowe,Bruiser,Loser,2024-04-14 22.47.50 Puesto de avanzada de Braxis.StormReplay,14/04/2024,Puesto de avanzada de Braxis.StormReplay,00:21:05,6,23,29,5,45186,19844,31029,106414,61619,62592,17807,00:02:10,00:00:00,00:00:00,00:00:27,00:02:39,00:01:09,00:00:00,9181,6108,2,34,32,MostSiegeDamageDone,0,16593,,
Raizenser#1838,Junkrat,Mage,Loser,2024-06-25 23.25.35 Ciudad argenta.StormReplay,25/06/2024,Ciudad argenta.StormReplay,00:19:20,4,23,27,5,25371,7861,10455,46947,48228,42121,14641,00:02:24,00:00:36,00:00:30,00:00:00,00:00:36,00:00:00,00:00:00,37863,19841,5,30,22,MostMercCampsCaptured,0,0,,
Deathmask#1670,Imperius,Bruiser,Winner,2024-09-07 00.01.32 Lost Cavern.StormReplay,07/09/2024,Lost Cavern.StormReplay,00:14:51,4,23,27,5,13170,0,11979,25149,46125,79497,9467,00:02:09,00:00:00,00:00:00,00:00:21,00:02:05,00:00:00,00:00:00,29061,0,0,17,22,MostTeamfightDamageTaken,0,25482,,
Ticoman#1667,Imperius,Bruiser,Winner,2024-01-10 22.09.57 Braxis Outpost.StormReplay,10/01/2024,Braxis Outpost.StormReplay,00:19:01,4,23,27,5,29631,20733,1064,55495,42378,92813,14454,00:02:54,00:00:00,00:00:00,00:00:38,00:03:36,00:01:08,00:00:00,26821,2694,1,24,32,0,0,15214,,
Zombicioso#1115,Varian,Bruiser,Loser,2024-05-27 00.23.27 Ciudad argenta.StormReplay,27/05/2024,Ciudad argenta.StormReplay,00:16:40,4,23,27,5,13079,2804,5783,21666,52571,149067,8410,00:02:08,00:00:00,00:00:30,00:00:00,00:02:26,00:00:00,00:00:00,23767,0,0,10,25,MostTeamfightDamageTaken,0,45642,,
Rampage15th#1710,Lunara,Ranged Assassin,Winner,2024-08-16 23.58.44 Caverna perdida.StormReplay,16/08/2024,Caverna perdida.StormReplay,00:17:18,3,23,26,5,25167,11889,21993,59049,29493,48149,13803,00:01:45,00:00:00,00:00:00,00:00:00,00:00:17,00:01:00,00:00:00,43678,0,0,41,26,0,0,0,,
Ticoman#1667,Chromie,Mage,Loser,2024-01-14 21.13.39 Silver City.StormReplay,14/01/2024,Silver City.StormReplay,00:24:19,7,15,22,4,86354,0,10259,114231,139045,54850,22950,00:02:09,00:00:00,00:00:00,00:00:00,00:00:43,00:02:30,00:00:00,28406,7795,4,83,37,0,0,0,,
WatchdogMan#1114,Malfurion,Healer,Loser,2024-07-21 22.39.52 Industrial District.StormReplay,21/07/2024,Industrial District.StormReplay,00:18:58,2,23,25,5,3724,0,732,4456,27172,45719,8685,00:03:21,00:01:06,00:00:00,00:00:00,00:01:06,00:00:12,00:00:00,5805,0,0,6,25,MostRoots,120894,0,,
Deathmask#1670,Brightwing,Healer,Loser,2024-07-31 22.24.58 Ciudad argenta.StormReplay,31/07/2024,Ciudad argenta.StormReplay,00:16:57,1,23,24,5,4993,0,1504,6603,11504,42324,7000,00:02:22,00:00:00,00:00:20,00:00:00,00:00:00,00:00:00,00:00:00,11453,2342,2,9,23,0,93739,0,,
Deathmask#1670,Whitemane,Healer,Winner,2024-02-16 22.31.06 Puesto de avanzada de Braxis.StormReplay,16/02/2024,Puesto de avanzada de Braxis.StormReplay,00:13:49,1,23,24,5,4956,1552,1000,7508,10174,24843,6944,00:01:11,00:00:00,00:00:00,00:00:00,00:11:20,00:00:00,00:00:00,4821,0,0,5,20,ClutchHealer,66648,0,,
Ticoman#1667,Orphea,Ranged Assassin,Winner,2024-09-13 23.02.45 Ciudad argenta.StormReplay,13/09/2024,Ciudad argenta.StormReplay,00:23:56,14,22,36,5,80181,14594,28207,128344,141450,70550,27930,00:03:09,00:00:00,00:00:00,00:00:10,00:05:10,00:06:40,00:00:00,36155,22655,4,96,54,0,0,11338,,
WatchdogMan#1114,Imperius,Bruiser,Winner,2024-10-09 22.39.41 Distrito industrial.StormReplay,09/10/2024,Distrito industrial.StormReplay,00:15:04,14,22,36,5,28112,1599,12177,41888,78795,104993,18619,00:01:45,00:00:00,00:00:00,00:00:47,00:04:49,00:00:54,00:00:00,61161,0,0,32,33,MVP,0,29334,,
Raizenser#1838,Zarya,Support,Loser,2024-02-21 23.01.45 Caverna perdida.StormReplay,21/02/2024,Caverna perdida.StormReplay,00:20:40,11,22,33,5,73903,668,14175,88746,113230,108316,22058,00:02:59,00:00:00,00:00:38,00:00:00,00:00:00,00:05:11,00:00:00,108544,0,0,77,38,MostEscapes,20972,29539,,
Raizenser#1838,The Butcher,Melee Assassin,Loser,2024-09-28 23.11.15 Distrito industrial.StormReplay,28/09/2024,Distrito industrial.StormReplay,00:13:19,10,22,32,5,5298,0,10192,15490,46432,50955,7558,00:02:19,00:00:00,00:00:09,00:00:21,00:01:51,00:00:12,00:00:00,35519,0,0,9,21,0,0,19501,,
Zombicioso#1115,Qhira,Melee Assassin,Winner,2024-05-01 22.05.39 Lost Cavern.StormReplay,01/05/2024,Lost Cavern.StormReplay,00:25:50,10,22,32,5,60048,0,24842,84890,107262,112139,24673,00:01:45,00:00:00,00:00:00,00:00:42,00:02:28,00:04:24,00:00:00,23845,0,0,65,46,MVP,0,35221,,
Deathmask#1670,Tassadar,Mage,Winner,2024-04-24 22.34.44 Lost Cavern.StormReplay,24/04/2024,Lost Cavern.StormReplay,00:14:28,9,22,31,5,43002,7771,28435,79208,48731,54937,15619,00:01:41,00:00:00,00:00:00,00:00:00,00:03:51,00:00:12,00:00:00,27635,0,0,45,21,MostXPContribution,0,18992,,
Ticoman#1667,Fenix,Ranged Assassin,Loser,2023-12-01 23.18.12 Ciudad argenta.StormReplay,01/12/2023,Ciudad argenta.StormReplay,00:18:38,8,22,30,5,21884,0,4526,27709,45825,53442,18513,00:02:31,00:00:00,00:00:00,00:00:00,00:03:55,00:02:18,00:00:00,36881,10510,3,24,23,0,0,0,,
WatchdogMan#1114,Azmodan,Mage,Loser,2024-04-06 23.50.00 Ciudad argenta.StormReplay,06/04/2024,Ciudad argenta.StormReplay,00:31:08,8,22,30,5,139719,72648,50122,268940,126923,120733,36727,00:02:22,00:00:00,00:00:00,00:00:00,00:04:25,00:05:52,00:00:00,50873,7257,3,129,46,MVP,0,0,,
Zombicioso#1115,Stitches,Tank,Winner,2024-07-15 22.54.11 Ciudad argenta.StormReplay,15/07/2024,Ciudad argenta.StormReplay,00:19:37,7,22,29,5,22933,223,4067,29093,57301,113014,13352,00:03:01,00:00:00,00:00:00,00:00:58,00:04:05,00:00:00,00:00:00,16535,8162,3,17,24,0,0,37253,,
Ticoman#1667,Orphea,Ranged Assassin,Loser,2024-12-11 23.02.44 Caverna perdida.StormReplay,11/12/2024,Caverna perdida.StormReplay,00:23:56,6,22,28,5,52205,1641,15876,69722,106921,63344,14910,00:03:30,00:00:00,00:00:00,00:00:07,00:02:49,00:03:48,00:00:00,34419,0,0,47,44,0,0,13456,,
Ticoman#1667,Thrall,Bruiser,Winner,2024-05-30 23.33.53 Caverna perdida.StormReplay,30/05/2024,Caverna perdida.StormReplay,00:17:24,6,22,28,5,17394,8280,16841,42515,62569,70214,11623,00:01:45,00:00:41,00:00:00,00:00:19,00:01:00,00:00:12,00:00:00,34762,0,0,28,36,0,0,18965,,
Deathmask#1670,Thrall,Bruiser,Loser,2024-12-11 22.21.34 Ciudad argenta.StormReplay,11/12/2024,Ciudad argenta.StormReplay,00:19:22,6,22,28,5,21046,1439,13548,36033,54799,80267,15967,00:03:12,00:00:30,00:00:00,00:00:00,00:01:56,00:00:40,00:00:00,57932,18046,6,30,33,0,0,28965,,
Ticoman#1667,D.Va,Bruiser,Loser,2024-08-11 22.30.53 Silver City.StormReplay,11/08/2024,Silver City.StormReplay,00:19:34,6,22,28,5,27054,0,17335,44389,39260,108816,14172,00:00:42,00:00:00,00:00:00,00:00:10,00:01:20,00:00:00,00:00:00,28475,1556,3,41,35,0,0,4581,,
Ticoman#1667,Cassia,Ranged Assassin,Loser,2024-09-13 21.58.59 Puesto de avanzada de Braxis.StormReplay,13/09/2024,Puesto de avanzada de Braxis.StormReplay,00:19:05,6,22,28,5,36835,4410,2429,46577,71714,43090,18475,00:02:46,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,18857,7553,2,48,33,0,4348,7870,,
Rampage15th#1710,Mephisto,Mage,Loser,2024-03-09 22.55.52 Distrito industrial.StormReplay,09/03/2024,Distrito industrial.StormReplay,00:16:41,5,22,27,5,37732,2125,28496,68759,59097,69616,17959,00:01:56,00:00:00,00:00:00,00:00:00,00:01:27,00:00:51,00:00:00,23333,0,0,49,32,0,0,5148,,
Raizenser#1838,Hogger,Bruiser,Loser,2024-12-11 23.02.44 Caverna perdida.StormReplay,11/12/2024,Caverna perdida.StormReplay,00:23:56,5,22,27,5,59844,8420,17779,86043,116232,140703,15067,00:03:00,00:00:00,00:00:00,00:00:19,00:04:01,00:02:00,00:00:00,33290,0,0,50,46,MostTeamfightHeroDamageDone,0,43675,,
Raizenser#1838,Muradin,Tank,Loser,2024-07-25 00.14.04 Distrito industrial.StormReplay,25/07/2024,Distrito industrial.StormReplay,00:22:21,5,22,27,5,35146,19452,23686,78284,88303,153361,15839,00:02:54,00:00:00,00:00:00,00:01:16,00:03:21,00:00:00,00:00:00,35598,0,0,27,45,MostTeamfightHeroDamageDone,0,47357,,
Ticoman#1667,Stitches,Tank,Loser,2024-03-27 21.54.20 Ciudad argenta.StormReplay,27/03/2024,Ciudad argenta.StormReplay,00:20:23,4,22,26,5,32875,2268,3898,40060,42101,145147,12873,00:02:53,00:00:00,00:00:00,00:00:49,00:05:14,00:00:00,00:00:00,15600,3315,2,28,24,MostTeamfightDamageTaken,0,48039,,
Omarman#1490,Falstad,Ranged Assassin,Loser,2024-03-27 21.54.20 Ciudad argenta.StormReplay,27/03/2024,Ciudad argenta.StormReplay,00:20:23,3,22,25,5,30306,7701,8352,49634,52802,57868,12952,00:02:26,00:00:00,00:00:00,00:00:00,00:01:20,00:00:19,00:00:00,35997,2871,3,30,26,0,0,9318,,
Raizenser#1838,Mei,Tank,Loser,2024-10-26 02.02.17 Distrito industrial.StormReplay,26/10/2024,Distrito industrial.StormReplay,00:18:21,3,22,25,5,42170,3346,10632,56220,59555,105141,17341,00:01:29,00:00:00,00:00:00,00:00:57,00:20:33,00:00:10,00:00:00,24609,456,0,40,40,0,2814,24019,,
Zombicioso#1115,Li Li,Healer,Winner,2024-02-05 00.23.31 Distrito industrial.StormReplay,05/02/2024,Distrito industrial.StormReplay,00:18:44,3,22,25,5,14499,6928,3759,25186,38942,76091,11082,00:02:52,00:00:00,00:00:00,00:00:12,00:02:33,00:00:00,00:00:00,21249,0,0,10,42,0,106331,0,,
WatchdogMan#1114,Kerrigan,Melee Assassin,Winner,2024-04-24 23.55.49 Ciudad argenta.StormReplay,24/04/2024,Ciudad argenta.StormReplay,00:14:20,2,22,24,5,37875,3236,7422,49559,39928,45024,16287,00:02:33,00:00:00,00:00:00,00:00:13,00:00:13,00:01:34,00:00:00,29827,11369,2,46,29,0,0,18274,,
WatchdogMan#1114,Muradin,Tank,Loser,2024-05-14 23.37.13 Distrito industrial.StormReplay,14/05/2024,Distrito industrial.StormReplay,00:15:31,2,22,24,5,8021,0,2708,10729,44483,110635,8727,00:01:33,00:00:00,00:00:00,00:00:54,00:05:09,00:00:00,00:00:00,22278,0,0,9,27,0,0,11336,,
WatchdogMan#1114,Garrosh,Tank,Loser,2024-07-29 00.24.31 Ciudad argenta.StormReplay,29/07/2024,Ciudad argenta.StormReplay,00:20:46,2,22,24,5,10064,0,5058,15524,51045,124575,14290,00:02:44,00:00:00,00:00:27,00:00:24,00:04:31,00:00:00,00:00:00,29700,5061,3,10,56,0,0,20361,,
WatchdogMan#1114,Whitemane,Healer,Winner,2024-09-01 23.00.25 Caverna perdida.StormReplay,01/09/2024,Caverna perdida.StormReplay,00:19:06,2,22,24,5,14480,1374,2407,18261,36369,48135,11238,00:01:50,00:00:00,00:00:00,00:00:12,00:13:02,00:00:00,00:00:00,12815,0,0,11,36,MostHealing,154772,0,,
Raizenser#1838,Li Li,Healer,Winner,2024-03-01 21.28.13 Puesto de avanzada de Braxis.StormReplay,01/03/2024,Puesto de avanzada de Braxis.StormReplay,00:21:30,2,22,24,5,8488,400,4610,13794,36869,63522,11078,00:02:33,00:00:00,00:00:00,00:00:00,00:01:50,00:00:00,00:00:00,16642,484,1,15,36,0,141074,0,,
WatchdogMan#1114,Li Li,Healer,Winner,2024-04-09 23.04.50 Puesto de avanzada de Braxis.StormReplay,09/04/2024,Puesto de avanzada de Braxis.StormReplay,00:21:34,1,22,23,5,12073,5948,1676,19697,50759,63230,10530,00:02:36,00:00:00,00:00:00,00:00:00,00:02:21,00:00:00,00:00:00,20805,912,2,8,42,0,174615,0,,
Malenfant#11223,Chromie,Mage,Loser,2024-03-03 22.14.05 Silver City.StormReplay,03/03/2024,Silver City.StormReplay,00:19:26,4,15,19,4,71390,0,5000,83486,114595,30793,18609,00:02:16,00:00:00,00:00:00,00:00:00,00:00:36,00:01:12,00:00:00,15477,827,2,83,23,0,0,0,,
WatchdogMan#1114,Fenix,Ranged Assassin,Winner,2024-11-30 22.41.00 Distrito industrial.StormReplay,30/11/2024,Distrito industrial.StormReplay,00:17:44,12,21,33,5,52585,4904,32276,89765,118208,74323,21863,00:02:00,00:00:00,00:00:00,00:00:00,00:10:07,00:03:11,00:00:00,119619,0,0,64,35,MVP,0,5649,,
Raizenser#1838,Qhira,Melee Assassin,Loser,2024-05-29 00.19.59 Ciudad argenta.StormReplay,29/05/2024,Ciudad argenta.StormReplay,00:20:00,12,21,33,5,47836,0,6748,61208,101739,89096,19275,00:02:35,00:00:00,00:00:00,00:00:35,00:00:35,00:03:45,00:00:00,25205,8609,2,50,27,0,0,31034,,
WatchdogMan#1114,Zul'jin,Ranged Assassin,Loser,2024-09-18 21.55.19 Distrito industrial.StormReplay,18/09/2024,Distrito industrial.StormReplay,00:23:04,10,21,31,5,92524,76157,41280,212314,164213,84818,26620,00:02:51,00:00:00,00:00:00,00:00:00,00:17:46,00:03:53,00:00:00,133737,0,0,96,45,MostHeroDamageDone,0,38768,,
Raizenser#1838,Muradin,Tank,Winner,2023-12-27 23.25.52 Puesto de avanzada de Braxis.StormReplay,27/12/2023,Puesto de avanzada de Braxis.StormReplay,00:23:49,10,21,31,5,42047,0,21185,63712,81227,188734,25414,00:02:46,00:00:00,00:00:00,00:01:19,00:04:09,00:00:00,00:00:00,37807,1222,0,47,51,MostTeamfightDamageTaken,0,48532,,
Raizenser#1838,Chromie,Mage,Loser,2024-05-22 22.21.05 Industrial District.StormReplay,22/05/2024,Industrial District.StormReplay,00:14:47,11,13,24,4,39805,2877,19015,61697,54057,26671,14121,00:02:13,00:00:00,00:00:00,00:00:00,00:00:25,00:04:15,00:00:00,12852,362,0,43,28,0,0,0,,
Deathmask#1670,Diablo,Tank,Winner,2024-11-13 22.38.25 Distrito industrial.StormReplay,13/11/2024,Distrito industrial.StormReplay,00:18:26,6,21,27,5,42333,1715,7140,51188,70174,157283,19984,00:01:39,00:00:00,00:00:00,00:00:32,00:06:26,00:00:51,00:00:00,37715,0,0,46,39,MostTeamfightDamageTaken,0,31959,,
Zombicioso#1115,Tyrael,Tank,Loser,2024-05-03 22.17.27 Industrial District.StormReplay,03/05/2024,Industrial District.StormReplay,00:20:59,6,21,27,5,52140,4660,11035,67835,82878,139884,17603,00:02:25,00:00:00,00:00:00,00:00:00,00:04:45,00:00:36,00:00:00,33292,0,0,38,44,MostTeamfightHeroDamageDone,18151,30169,,
Malenfant#11223,Zagara,Ranged Assassin,Loser,2024-03-22 23.35.08 Industrial District.StormReplay,22/03/2024,Industrial District.StormReplay,00:17:21,5,21,26,5,39057,13205,22970,75232,101896,63923,15313,00:02:12,00:00:00,00:00:00,00:00:30,00:01:00,00:02:12,00:00:00,41685,0,0,33,37,0,0,5962,,
Deathmask#1670,Azmodan,Mage,Loser,2024-10-16 23.08.20 Distrito industrial.StormReplay,16/10/2024,Distrito industrial.StormReplay,00:23:34,5,21,26,5,112060,21337,29601,162998,151926,81179,31070,00:03:15,00:00:00,00:00:00,00:00:00,00:00:00,00:08:03,00:00:00,19926,0,0,132,35,0,0,0,,
Ticoman#1667,Tassadar,Mage,Loser,2024-05-02 22.42.42 Industrial District.StormReplay,02/05/2024,Industrial District.StormReplay,00:25:27,4,21,25,5,94437,18812,27015,140264,115888,71846,26888,00:03:18,00:00:00,00:00:00,00:00:21,00:20:35,00:02:18,00:00:00,17892,0,0,99,47,MostTeamfightHeroDamageDone,0,0,,
Raizenser#1838,Gazlowe,Bruiser,Loser,2024-01-20 23.14.53 Silver City.StormReplay,20/01/2024,Silver City.StormReplay,00:19:50,4,21,25,5,40097,512,11471,55037,62623,75583,13530,00:03:15,00:00:00,00:00:00,00:00:47,00:03:14,00:00:00,00:00:00,14345,8468,2,43,30,0,0,13237,,
WatchdogMan#1114,Deathwing,Bruiser,Loser,2024-06-23 23.24.48 Caverna perdida.StormReplay,23/06/2024,Caverna perdida.StormReplay,00:21:09,4,21,25,5,70902,0,12653,83555,104408,86749,17149,00:02:49,00:00:00,00:00:30,00:01:00,00:09:45,00:00:30,00:00:00,23033,0,0,44,34,0,0,27901,,
Raizenser#1838,Alarak,Melee Assassin,Loser,2024-03-22 23.35.08 Industrial District.StormReplay,22/03/2024,Industrial District.StormReplay,00:17:21,3,21,24,5,19695,11404,5013,36112,77527,80191,11390,00:02:04,00:00:00,00:00:57,00:00:00,00:01:44,00:00:00,00:00:00,16819,0,0,31,45,0,0,13315,,
Zombicioso#1115,Johanna,Tank,Winner,2024-02-18 01.27.03 Caverna perdida.StormReplay,18/02/2024,Caverna perdida.StormReplay,00:14:40,3,21,24,5,32969,7853,6956,47778,28266,89657,11122,00:02:18,00:00:00,00:00:00,00:00:22,00:01:52,00:00:00,00:00:00,14443,0,0,33,30,MostTeamfightDamageTaken,2203,37819,,
Ticoman#1667,Uther,Healer,Winner,2024-01-20 22.18.27 Caverna perdida.StormReplay,20/01/2024,Caverna perdida.StormReplay,00:24:00,3,21,24,5,24469,17790,9974,52233,45326,111074,17435,00:02:28,00:00:00,00:00:00,00:01:11,00:02:25,00:00:00,00:00:00,22921,0,0,24,54,0,72243,22814,,
Deathmask#1670,Stukov,Healer,Winner,2024-05-22 23.24.49 Puesto de avanzada de Braxis.StormReplay,22/05/2024,Puesto de avanzada de Braxis.StormReplay,00:23:29,3,21,24,5,18370,0,4768,25999,31617,50228,12593,00:02:47,00:00:00,00:01:24,00:00:00,00:03:15,00:00:00,00:00:00,16252,0,0,15,37,MostSilences,117616,0,,
Ticoman#1667,Mei,Tank,Winner,2024-04-17 22.24.36 Puesto de avanzada de Braxis.StormReplay,17/04/2024,Puesto de avanzada de Braxis.StormReplay,00:16:18,2,21,23,5,23643,0,17085,44607,40876,76472,11658,00:01:15,00:00:00,00:00:00,00:00:37,00:11:09,00:00:00,00:00:00,21384,2825,0,25,28,MostTeamfightDamageTaken,878,8326,,
Rampage15th#1710,Mei,Tank,Loser,2024-08-26 22.04.45 Caverna perdida.StormReplay,26/08/2024,Caverna perdida.StormReplay,00:17:34,2,21,23,5,25492,1146,7191,33829,30984,61738,11626,00:01:44,00:00:00,00:00:00,00:00:22,00:07:21,00:00:00,00:00:00,20184,0,0,23,13,0,1316,7622,,
Zombicioso#1115,Johanna,Tank,Loser,2024-03-10 00.42.05 Ciudad argenta.StormReplay,10/03/2024,Ciudad argenta.StormReplay,00:20:13,2,21,23,5,58954,10312,8475,78545,48493,166652,17982,00:01:40,00:00:00,00:00:00,00:00:18,00:03:47,00:00:36,00:00:00,27324,7061,4,57,59,0,12999,68744,,
Zombicioso#1115,Whitemane,Healer,Loser,2024-08-24 00.44.49 Caverna perdida.StormReplay,24/08/2024,Caverna perdida.StormReplay,00:24:01,2,21,23,5,15576,12357,3959,31892,65343,75765,13992,00:02:16,00:00:22,00:00:00,00:00:00,00:28:32,00:00:00,00:00:00,26166,0,0,25,40,ClutchHealer,144344,0,,
Ticoman#1667,Brightwing,Healer,Winner,2024-06-28 23.14.41 Caverna perdida.StormReplay,28/06/2024,Caverna perdida.StormReplay,00:18:07,2,21,23,5,9337,425,3265,13027,20828,55254,9898,00:02:20,00:00:00,00:00:54,00:00:00,00:00:00,00:00:48,00:00:00,12816,0,0,4,24,ClutchHealer,108376,0,,
Rampage15th#1710,Xul,Bruiser,Loser,2024-11-30 22.21.40 Ciudad argenta.StormReplay,30/11/2024,Ciudad argenta.StormReplay,00:20:12,1,21,22,5,38185,0,23397,66615,41470,89919,17998,00:01:49,00:00:28,00:00:00,00:00:00,00:14:15,00:01:56,00:00:00,19535,1833,1,62,51,0,0,3927,,
Rampage15th#1710,Lucio,Healer,Winner,2024-12-07 23.06.28 Ciudad argenta.StormReplay,07/12/2024,Ciudad argenta.StormReplay,00:19:45,0,21,21,5,10403,36,10880,21646,14198,67878,13257,00:01:29,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,33627,1917,2,11,31,ClutchHealer,157694,0,,
Deathmask#1670,Mephisto,Mage,Loser,2024-05-18 00.47.11 Puesto de avanzada de Braxis.StormReplay,18/05/2024,Puesto de avanzada de Braxis.StormReplay,00:15:29,13,20,33,5,33817,0,25591,64512,62823,34705,18275,00:01:50,00:00:00,00:00:00,00:00:00,00:01:29,00:03:16,00:00:00,8182,599,1,38,18,MVP,0,1999,,
Raizenser#1838,Chromie,Mage,Winner,2024-10-30 22.01.07 Lost Cavern.StormReplay,30/10/2024,Lost Cavern.StormReplay,00:20:05,8,8,16,4,57469,0,8639,66108,114442,30784,12974,00:02:11,00:00:00,00:00:00,00:00:00,00:00:40,00:01:32,00:00:00,12494,0,0,57,17,0,0,0,,
Raizenser#1838,Artanis,Bruiser,Winner,2024-05-14 21.45.27 Ciudad argenta.StormReplay,14/05/2024,Ciudad argenta.StormReplay,00:19:53,13,20,33,5,17125,0,15712,32837,99312,170209,15136,00:02:20,00:00:00,00:00:00,00:00:00,00:00:00,00:00:47,00:00:00,97790,13017,5,19,34,MostTeamfightDamageTaken,0,37393,,
WatchdogMan#1114,Illidan,Melee Assassin,Loser,2024-05-19 23.21.33 Lost Cavern.StormReplay,19/05/2024,Lost Cavern.StormReplay,00:11:01,12,20,32,5,15938,0,19296,35234,41049,48190,15588,00:01:30,00:00:00,00:00:00,00:00:03,00:00:10,00:01:14,00:00:00,31006,0,0,21,17,MVP,0,29189,,
Zombicioso#1115,Raynor,Ranged Assassin,Loser,2024-12-04 23.58.36 Puesto de avanzada de Braxis.StormReplay,04/12/2024,Puesto de avanzada de Braxis.StormReplay,00:21:41,12,20,32,5,44554,0,29680,75284,140398,94975,21265,00:02:40,00:00:00,00:00:00,00:00:00,00:08:06,00:01:00,00:00:00,154017,5748,1,53,46,MostTeamfightHeroDamageDone,0,17581,,
Deathmask#1670,Valla,Ranged Assassin,Winner,2024-02-07 21.48.05 Caverna perdida.StormReplay,07/02/2024,Caverna perdida.StormReplay,00:15:42,8,20,28,5,36254,3525,24682,64461,95381,38687,12845,00:01:45,00:00:00,00:00:00,00:00:06,00:00:06,00:01:00,00:00:00,75572,0,0,31,23,MostTeamfightHeroDamageDone,0,9293,,
Raizenser#1838,Nazeebo,Mage,Winner,2024-01-26 23.36.10 Caverna perdida.StormReplay,26/01/2024,Caverna perdida.StormReplay,00:19:16,8,20,28,5,118956,14950,59353,193259,89356,44426,39137,00:01:37,00:00:00,00:00:00,00:00:00,00:00:11,00:03:31,00:00:00,22291,0,0,141,30,MostXPContribution,0,13188,,
